pathway_id	pathway_name	ko_ID	ko_name
9166	Cardiovascular_disease	7137	TNNI3
9166	Cardiovascular_disease	7381	UQCRB
9166	Cardiovascular_disease	7384	UQCRC1
9166	Cardiovascular_disease	7385	UQCRC2
9166	Cardiovascular_disease	7386	UQCRFS1
9166	Cardiovascular_disease	7388	UQCRH
9166	Cardiovascular_disease	7416	VDAC1
9166	Cardiovascular_disease	7417	VDAC2
9166	Cardiovascular_disease	7419	VDAC3
9166	Cardiovascular_disease	815	CAMK2A
9166	Cardiovascular_disease	816	CAMK2B
9166	Cardiovascular_disease	817	CAMK2D
9166	Cardiovascular_disease	818	CAMK2G
9166	Cardiovascular_disease	83447	SLC25A31
9166	Cardiovascular_disease	84701	COX4I2
9166	Cardiovascular_disease	8503	PIK3R3
9166	Cardiovascular_disease	9167	COX7A2L
9166	Cardiovascular_disease	9377	COX5A
9166	Cardiovascular_disease	948	CD36
9166	Cardiovascular_disease	9882	TBC1D4
9166	Cardiovascular_disease	9945	GFPT2
9166	Cardiovascular_disease	102723407	IGH
9166	Cardiovascular_disease	137868	SGCZ
9166	Cardiovascular_disease	1525	CXADR
9166	Cardiovascular_disease	1604	CD55
9166	Cardiovascular_disease	1605	DAG1
9166	Cardiovascular_disease	1756	DMD
9166	Cardiovascular_disease	1837	DTNA
9166	Cardiovascular_disease	1981	EIF4G1
9166	Cardiovascular_disease	1982	EIF4G2
9166	Cardiovascular_disease	2534	FYN
9166	Cardiovascular_disease	25	ABL1
9166	Cardiovascular_disease	27	ABL2
9166	Cardiovascular_disease	284217	LAMA1
9166	Cardiovascular_disease	3105	HLA-A
9166	Cardiovascular_disease	3106	HLA-B
9166	Cardiovascular_disease	3107	HLA-C
9166	Cardiovascular_disease	3108	HLA-DMA
9166	Cardiovascular_disease	3109	HLA-DMB
9166	Cardiovascular_disease	3111	HLA-DOA
9166	Cardiovascular_disease	3112	HLA-DOB
9166	Cardiovascular_disease	3113	HLA-DPA1
9166	Cardiovascular_disease	3115	HLA-DPB1
9166	Cardiovascular_disease	3117	HLA-DQA1
9166	Cardiovascular_disease	3118	HLA-DQA2
9166	Cardiovascular_disease	3119	HLA-DQB1
9166	Cardiovascular_disease	3122	HLA-DRA
9166	Cardiovascular_disease	3123	HLA-DRB1
9166	Cardiovascular_disease	3125	HLA-DRB3
9166	Cardiovascular_disease	3126	HLA-DRB4
9166	Cardiovascular_disease	3127	HLA-DRB5
9166	Cardiovascular_disease	3133	HLA-E
9166	Cardiovascular_disease	3134	HLA-F
9166	Cardiovascular_disease	3135	HLA-G
9166	Cardiovascular_disease	3383	ICAM1
9166	Cardiovascular_disease	3683	ITGAL
9166	Cardiovascular_disease	3689	ITGB2
9166	Cardiovascular_disease	3908	LAMA2
9166	Cardiovascular_disease	4624	MYH6
9166	Cardiovascular_disease	4625	MYH7
9166	Cardiovascular_disease	4842	NOS1
9166	Cardiovascular_disease	54205	CYCS
9166	Cardiovascular_disease	5551	PRF1
9166	Cardiovascular_disease	5879	RAC1
9166	Cardiovascular_disease	5880	RAC2
9166	Cardiovascular_disease	5881	RAC3
9166	Cardiovascular_disease	595	CCND1
9166	Cardiovascular_disease	60	ACTB
9166	Cardiovascular_disease	637	BID
9166	Cardiovascular_disease	6442	SGCA
9166	Cardiovascular_disease	6443	SGCB
9166	Cardiovascular_disease	6444	SGCD
9166	Cardiovascular_disease	6445	SGCG
9166	Cardiovascular_disease	6640	SNTA1
9166	Cardiovascular_disease	6641	SNTB1
9166	Cardiovascular_disease	6645	SNTB2
9166	Cardiovascular_disease	71	ACTG1
9166	Cardiovascular_disease	8082	SSPN
9166	Cardiovascular_disease	836	CASP3
9166	Cardiovascular_disease	841	CASP8
9166	Cardiovascular_disease	842	CASP9
9166	Cardiovascular_disease	857	CAV1
9166	Cardiovascular_disease	859	CAV3
9166	Cardiovascular_disease	8672	EIF4G3
9166	Cardiovascular_disease	8910	SGCE
9166	Cardiovascular_disease	940	CD28
9166	Cardiovascular_disease	941	CD80
9166	Cardiovascular_disease	942	CD86
9166	Cardiovascular_disease	958	CD40
9166	Cardiovascular_disease	959	CD40LG
9166	Cardiovascular_disease	10000	AKT3
9166	Cardiovascular_disease	10010	TANK
9166	Cardiovascular_disease	10333	TLR6
9166	Cardiovascular_disease	10451	VAV3
9166	Cardiovascular_disease	10454	TAB1
9166	Cardiovascular_disease	114548	NLRP3
9166	Cardiovascular_disease	114609	TIRAP
9166	Cardiovascular_disease	1147	CHUK
9166	Cardiovascular_disease	142678	MIB2
9166	Cardiovascular_disease	1432	MAPK14
9166	Cardiovascular_disease	148022	TICAM1
9166	Cardiovascular_disease	1535	CYBA
9166	Cardiovascular_disease	1536	CYBB
9166	Cardiovascular_disease	1543	CYP1A1
9166	Cardiovascular_disease	1548	CYP2A6
9166	Cardiovascular_disease	1549	CYP2A7
9166	Cardiovascular_disease	1555	CYP2B6
9166	Cardiovascular_disease	1558	CYP2C8
9166	Cardiovascular_disease	1559	CYP2C9
9166	Cardiovascular_disease	1573	CYP2J2
9166	Cardiovascular_disease	163688	CALML6
9166	Cardiovascular_disease	1649	DDIT3
9166	Cardiovascular_disease	177	AGER
9166	Cardiovascular_disease	1965	EIF2S1
9166	Cardiovascular_disease	19	ABCA1
9166	Cardiovascular_disease	207	AKT1
9166	Cardiovascular_disease	2081	ERN1
9166	Cardiovascular_disease	208	AKT2
9166	Cardiovascular_disease	22926	ATF6
9166	Cardiovascular_disease	23118	TAB2
9166	Cardiovascular_disease	23236	PLCB1
9166	Cardiovascular_disease	2353	FOS
9166	Cardiovascular_disease	23643	LY96
9166	Cardiovascular_disease	25833	POU2F3
9166	Cardiovascular_disease	27035	NOX1
9166	Cardiovascular_disease	29108	PYCARD
9166	Cardiovascular_disease	29110	TBK1
9166	Cardiovascular_disease	2919	CXCL1
9166	Cardiovascular_disease	2920	CXCL2
9166	Cardiovascular_disease	2921	CXCL3
9166	Cardiovascular_disease	2932	GSK3B
9166	Cardiovascular_disease	30001	ERO1A
9166	Cardiovascular_disease	317	APAF1
9166	Cardiovascular_disease	3265	HRAS
9166	Cardiovascular_disease	3303	HSPA1A
9166	Cardiovascular_disease	3304	HSPA1B
9166	Cardiovascular_disease	3305	HSPA1L
9166	Cardiovascular_disease	3306	HSPA2
9166	Cardiovascular_disease	3308	HSPA4
9166	Cardiovascular_disease	3309	HSPA5
9166	Cardiovascular_disease	3310	HSPA6
9166	Cardiovascular_disease	3312	HSPA8
9166	Cardiovascular_disease	3320	HSP90AA1
9166	Cardiovascular_disease	3326	HSP90AB1
9166	Cardiovascular_disease	3329	HSPD1
9166	Cardiovascular_disease	335	APOA1
9166	Cardiovascular_disease	337	APOA4
9166	Cardiovascular_disease	3383	ICAM1
9166	Cardiovascular_disease	338	APOB
9166	Cardiovascular_disease	3439	IFNA1
9166	Cardiovascular_disease	3440	IFNA2
9166	Cardiovascular_disease	3441	IFNA4
9166	Cardiovascular_disease	3442	IFNA5
9166	Cardiovascular_disease	3443	IFNA6
9166	Cardiovascular_disease	3444	IFNA7
9166	Cardiovascular_disease	3445	IFNA8
9166	Cardiovascular_disease	3446	IFNA10
9166	Cardiovascular_disease	3447	IFNA13
9166	Cardiovascular_disease	3448	IFNA14
9166	Cardiovascular_disease	3449	IFNA16
9166	Cardiovascular_disease	3451	IFNA17
9166	Cardiovascular_disease	3452	IFNA21
9166	Cardiovascular_disease	3456	IFNB1
9166	Cardiovascular_disease	353376	TICAM2
9166	Cardiovascular_disease	3551	IKBKB
9166	Cardiovascular_disease	3553	IL1B
9166	Cardiovascular_disease	355	FAS
9166	Cardiovascular_disease	3569	IL6
9166	Cardiovascular_disease	356	FASLG
9166	Cardiovascular_disease	3576	CXCL8
9166	Cardiovascular_disease	3592	IL12A
9166	Cardiovascular_disease	3593	IL12B
9166	Cardiovascular_disease	3606	IL18
9166	Cardiovascular_disease	3654	IRAK1
9166	Cardiovascular_disease	3661	IRF3
9166	Cardiovascular_disease	3665	IRF7
9166	Cardiovascular_disease	3708	ITPR1
9166	Cardiovascular_disease	3717	JAK2
9166	Cardiovascular_disease	3725	JUN
9166	Cardiovascular_disease	3845	KRAS
9166	Cardiovascular_disease	387	RHOA
9166	Cardiovascular_disease	3929	LBP
9166	Cardiovascular_disease	3949	LDLR
9166	Cardiovascular_disease	4067	LYN
9166	Cardiovascular_disease	414062	CCL3L3
9166	Cardiovascular_disease	4217	MAP3K5
9166	Cardiovascular_disease	4312	MMP1
9166	Cardiovascular_disease	4314	MMP3
9166	Cardiovascular_disease	4318	MMP9
9166	Cardiovascular_disease	4615	MYD88
9166	Cardiovascular_disease	4688	NCF2
9166	Cardiovascular_disease	4689	NCF4
9166	Cardiovascular_disease	468	ATF4
9166	Cardiovascular_disease	4772	NFATC1
9166	Cardiovascular_disease	4773	NFATC2
9166	Cardiovascular_disease	4775	NFATC3
9166	Cardiovascular_disease	4780	NFE2L2
9166	Cardiovascular_disease	4790	NFKB1
9166	Cardiovascular_disease	4792	NFKBIA
9166	Cardiovascular_disease	4846	NOS3
9166	Cardiovascular_disease	4893	NRAS
9166	Cardiovascular_disease	4973	OLR1
9166	Cardiovascular_disease	51135	IRAK4
9166	Cardiovascular_disease	5170	PDPK1
9166	Cardiovascular_disease	51806	CALML5
9166	Cardiovascular_disease	5290	PIK3CA
9166	Cardiovascular_disease	5291	PIK3CB
9166	Cardiovascular_disease	5293	PIK3CD
9166	Cardiovascular_disease	5295	PIK3R1
9166	Cardiovascular_disease	5296	PIK3R2
9166	Cardiovascular_disease	5330	PLCB2
9166	Cardiovascular_disease	5331	PLCB3
9166	Cardiovascular_disease	5332	PLCB4
9166	Cardiovascular_disease	5335	PLCG1
9166	Cardiovascular_disease	54205	CYCS
9166	Cardiovascular_disease	5451	POU2F1
9166	Cardiovascular_disease	5452	POU2F2
9166	Cardiovascular_disease	5468	PPARG
9166	Cardiovascular_disease	5530	PPP3CA
9166	Cardiovascular_disease	5532	PPP3CB
9166	Cardiovascular_disease	5533	PPP3CC
9166	Cardiovascular_disease	5534	PPP3R1
9166	Cardiovascular_disease	5535	PPP3R2
9166	Cardiovascular_disease	5578	PRKCA
9166	Cardiovascular_disease	5594	MAPK1
9166	Cardiovascular_disease	5595	MAPK3
9166	Cardiovascular_disease	5599	MAPK8
9166	Cardiovascular_disease	5600	MAPK11
9166	Cardiovascular_disease	5601	MAPK9
9166	Cardiovascular_disease	5602	MAPK10
9166	Cardiovascular_disease	5603	MAPK13
9166	Cardiovascular_disease	5606	MAP2K3
9166	Cardiovascular_disease	5608	MAP2K6
9166	Cardiovascular_disease	5609	MAP2K7
9166	Cardiovascular_disease	572	BAD
9166	Cardiovascular_disease	5747	PTK2
9166	Cardiovascular_disease	57534	MIB1
9166	Cardiovascular_disease	581	BAX
9166	Cardiovascular_disease	5879	RAC1
9166	Cardiovascular_disease	5906	RAP1A
9166	Cardiovascular_disease	5908	RAP1B
9166	Cardiovascular_disease	596	BCL2
9166	Cardiovascular_disease	5970	RELA
9166	Cardiovascular_disease	598	BCL2L1
9166	Cardiovascular_disease	6256	RXRA
9166	Cardiovascular_disease	6257	RXRB
9166	Cardiovascular_disease	6258	RXRG
9166	Cardiovascular_disease	6300	MAPK12
9166	Cardiovascular_disease	6347	CCL2
9166	Cardiovascular_disease	6348	CCL3
9166	Cardiovascular_disease	6349	CCL3L1
9166	Cardiovascular_disease	6352	CCL5
9166	Cardiovascular_disease	637	BID
9166	Cardiovascular_disease	6401	SELE
9166	Cardiovascular_disease	6403	SELP
9166	Cardiovascular_disease	6416	MAP2K4
9166	Cardiovascular_disease	653361	NCF1
9166	Cardiovascular_disease	6648	SOD2
9166	Cardiovascular_disease	6714	SRC
9166	Cardiovascular_disease	6774	STAT3
9166	Cardiovascular_disease	6885	MAP3K7
9166	Cardiovascular_disease	7097	TLR2
9166	Cardiovascular_disease	7099	TLR4
9166	Cardiovascular_disease	7124	TNF
9166	Cardiovascular_disease	7132	TNFRSF1A
9166	Cardiovascular_disease	7157	TP53
9166	Cardiovascular_disease	7184	HSP90B1
9166	Cardiovascular_disease	7186	TRAF2
9166	Cardiovascular_disease	7187	TRAF3
9166	Cardiovascular_disease	7189	TRAF6
9166	Cardiovascular_disease	7409	VAV1
9166	Cardiovascular_disease	7410	VAV2
9166	Cardiovascular_disease	7412	VCAM1
9166	Cardiovascular_disease	7436	VLDLR
9166	Cardiovascular_disease	7494	XBP1
9166	Cardiovascular_disease	801	CALM1
9166	Cardiovascular_disease	805	CALM2
9166	Cardiovascular_disease	808	CALM3
9166	Cardiovascular_disease	810	CALML3
9166	Cardiovascular_disease	815	CAMK2A
9166	Cardiovascular_disease	816	CAMK2B
9166	Cardiovascular_disease	817	CAMK2D
9166	Cardiovascular_disease	818	CAMK2G
9166	Cardiovascular_disease	834	CASP1
9166	Cardiovascular_disease	836	CASP3
9166	Cardiovascular_disease	839	CASP6
9166	Cardiovascular_disease	840	CASP7
9166	Cardiovascular_disease	841	CASP8
9166	Cardiovascular_disease	842	CASP9
9166	Cardiovascular_disease	8503	PIK3R3
9166	Cardiovascular_disease	8517	IKBKG
9166	Cardiovascular_disease	8743	TNFSF10
9166	Cardiovascular_disease	8795	TNFRSF10B
9166	Cardiovascular_disease	8797	TNFRSF10A
9166	Cardiovascular_disease	9138	ARHGEF1
9166	Cardiovascular_disease	91860	CALML4
9166	Cardiovascular_disease	929	CD14
9166	Cardiovascular_disease	9451	EIF2AK3
9166	Cardiovascular_disease	9475	ROCK2
9166	Cardiovascular_disease	948	CD36
9166	Cardiovascular_disease	958	CD40
9166	Cardiovascular_disease	959	CD40LG
9166	Cardiovascular_disease	9619	ABCG1
9166	Cardiovascular_disease	9641	IKBKE
9166	Cardiovascular_disease	998	CDC42
9166	Cardiovascular_disease	10000	AKT3
9166	Cardiovascular_disease	1003	CDH5
9166	Cardiovascular_disease	10365	KLF2
9166	Cardiovascular_disease	1147	CHUK
9166	Cardiovascular_disease	119391	GSTO2
9166	Cardiovascular_disease	1432	MAPK14
9166	Cardiovascular_disease	1499	CTNNB1
9166	Cardiovascular_disease	1514	CTSL
9166	Cardiovascular_disease	1535	CYBA
9166	Cardiovascular_disease	163688	CALML6
9166	Cardiovascular_disease	1728	NQO1
9166	Cardiovascular_disease	1843	DUSP1
9166	Cardiovascular_disease	1906	EDN1
9166	Cardiovascular_disease	207	AKT1
9166	Cardiovascular_disease	208	AKT2
9166	Cardiovascular_disease	221357	GSTA5
9166	Cardiovascular_disease	2353	FOS
9166	Cardiovascular_disease	25828	TXN2
9166	Cardiovascular_disease	27035	NOX1
9166	Cardiovascular_disease	2817	GPC1
9166	Cardiovascular_disease	2938	GSTA1
9166	Cardiovascular_disease	2939	GSTA2
9166	Cardiovascular_disease	2940	GSTA3
9166	Cardiovascular_disease	2941	GSTA4
9166	Cardiovascular_disease	2944	GSTM1
9166	Cardiovascular_disease	2946	GSTM2
9166	Cardiovascular_disease	2947	GSTM3
9166	Cardiovascular_disease	2948	GSTM4
9166	Cardiovascular_disease	2949	GSTM5
9166	Cardiovascular_disease	2950	GSTP1
9166	Cardiovascular_disease	2952	GSTT1
9166	Cardiovascular_disease	2953	GSTT2
9166	Cardiovascular_disease	3162	HMOX1
9166	Cardiovascular_disease	3320	HSP90AA1
9166	Cardiovascular_disease	3326	HSP90AB1
9166	Cardiovascular_disease	3383	ICAM1
9166	Cardiovascular_disease	3458	IFNG
9166	Cardiovascular_disease	3551	IKBKB
9166	Cardiovascular_disease	3552	IL1A
9166	Cardiovascular_disease	3553	IL1B
9166	Cardiovascular_disease	3554	IL1R1
9166	Cardiovascular_disease	3674	ITGA2B
9166	Cardiovascular_disease	3685	ITGAV
9166	Cardiovascular_disease	3690	ITGB3
9166	Cardiovascular_disease	3725	JUN
9166	Cardiovascular_disease	3791	KDR
9166	Cardiovascular_disease	387082	SUMO4
9166	Cardiovascular_disease	387	RHOA
9166	Cardiovascular_disease	406902	MIR10A
9166	Cardiovascular_disease	4205	MEF2A
9166	Cardiovascular_disease	4208	MEF2C
9166	Cardiovascular_disease	4217	MAP3K5
9166	Cardiovascular_disease	4257	MGST1
9166	Cardiovascular_disease	4258	MGST2
9166	Cardiovascular_disease	4259	MGST3
9166	Cardiovascular_disease	4313	MMP2
9166	Cardiovascular_disease	4318	MMP9
9166	Cardiovascular_disease	445	ASS1
9166	Cardiovascular_disease	4688	NCF2
9166	Cardiovascular_disease	4780	NFE2L2
9166	Cardiovascular_disease	4790	NFKB1
9166	Cardiovascular_disease	4846	NOS3
9166	Cardiovascular_disease	4880	NPPC
9166	Cardiovascular_disease	5154	PDGFA
9166	Cardiovascular_disease	5155	PDGFB
9166	Cardiovascular_disease	51588	PIAS4
9166	Cardiovascular_disease	5175	PECAM1
9166	Cardiovascular_disease	51806	CALML5
9166	Cardiovascular_disease	5290	PIK3CA
9166	Cardiovascular_disease	5291	PIK3CB
9166	Cardiovascular_disease	5293	PIK3CD
9166	Cardiovascular_disease	5295	PIK3R1
9166	Cardiovascular_disease	5296	PIK3R2
9166	Cardiovascular_disease	5327	PLAT
9166	Cardiovascular_disease	5562	PRKAA1
9166	Cardiovascular_disease	5563	PRKAA2
9166	Cardiovascular_disease	5590	PRKCZ
9166	Cardiovascular_disease	5598	MAPK7
9166	Cardiovascular_disease	5599	MAPK8
9166	Cardiovascular_disease	5600	MAPK11
9166	Cardiovascular_disease	5601	MAPK9
9166	Cardiovascular_disease	5602	MAPK10
9166	Cardiovascular_disease	5603	MAPK13
9166	Cardiovascular_disease	5607	MAP2K5
9166	Cardiovascular_disease	5608	MAP2K6
9166	Cardiovascular_disease	5609	MAP2K7
9166	Cardiovascular_disease	5747	PTK2
9166	Cardiovascular_disease	5879	RAC1
9166	Cardiovascular_disease	5880	RAC2
9166	Cardiovascular_disease	5881	RAC3
9166	Cardiovascular_disease	59341	TRPV4
9166	Cardiovascular_disease	596	BCL2
9166	Cardiovascular_disease	5970	RELA
9166	Cardiovascular_disease	60	ACTB
9166	Cardiovascular_disease	6300	MAPK12
9166	Cardiovascular_disease	6347	CCL2
9166	Cardiovascular_disease	6382	SDC1
9166	Cardiovascular_disease	6383	SDC2
9166	Cardiovascular_disease	6385	SDC4
9166	Cardiovascular_disease	6401	SELE
9166	Cardiovascular_disease	6416	MAP2K4
9166	Cardiovascular_disease	652	BMP4
9166	Cardiovascular_disease	653361	NCF1
9166	Cardiovascular_disease	653689	GSTT2B
9166	Cardiovascular_disease	657	BMPR1A
9166	Cardiovascular_disease	658	BMPR1B
9166	Cardiovascular_disease	659	BMPR2
9166	Cardiovascular_disease	6612	SUMO3
9166	Cardiovascular_disease	6613	SUMO2
9166	Cardiovascular_disease	6714	SRC
9166	Cardiovascular_disease	6885	MAP3K7
9166	Cardiovascular_disease	7056	THBD
9166	Cardiovascular_disease	7124	TNF
9166	Cardiovascular_disease	7132	TNFRSF1A
9166	Cardiovascular_disease	7157	TP53
9166	Cardiovascular_disease	7184	HSP90B1
9166	Cardiovascular_disease	71	ACTG1
9166	Cardiovascular_disease	7295	TXN
9166	Cardiovascular_disease	7341	SUMO1
9166	Cardiovascular_disease	7412	VCAM1
9166	Cardiovascular_disease	7422	VEGFA
9166	Cardiovascular_disease	7850	IL1R2
9166	Cardiovascular_disease	801	CALM1
9166	Cardiovascular_disease	805	CALM2
9166	Cardiovascular_disease	808	CALM3
9166	Cardiovascular_disease	810	CALML3
9166	Cardiovascular_disease	8503	PIK3R3
9166	Cardiovascular_disease	8517	IKBKG
9166	Cardiovascular_disease	857	CAV1
9166	Cardiovascular_disease	858	CAV2
9166	Cardiovascular_disease	859	CAV3
9166	Cardiovascular_disease	8878	SQSTM1
9166	Cardiovascular_disease	90	ACVR1
9166	Cardiovascular_disease	9181	ARHGEF2
9166	Cardiovascular_disease	91860	CALML4
9166	Cardiovascular_disease	92	ACVR2A
9166	Cardiovascular_disease	93	ACVR2B
9166	Cardiovascular_disease	9446	GSTO1
9166	Cardiovascular_disease	9817	KEAP1
9167	Endocrine_and_metabolic_disease	122809	SOCS4
9167	Endocrine_and_metabolic_disease	2475	MTOR
9167	Endocrine_and_metabolic_disease	2645	GCK
9167	Endocrine_and_metabolic_disease	3098	HK1
9167	Endocrine_and_metabolic_disease	3099	HK2
9167	Endocrine_and_metabolic_disease	3101	HK3
9167	Endocrine_and_metabolic_disease	3551	IKBKB
9167	Endocrine_and_metabolic_disease	3630	INS
9167	Endocrine_and_metabolic_disease	3643	INSR
9167	Endocrine_and_metabolic_disease	3651	PDX1
9167	Endocrine_and_metabolic_disease	3667	IRS1
9167	Endocrine_and_metabolic_disease	3767	KCNJ11
9167	Endocrine_and_metabolic_disease	389692	MAFA
9167	Endocrine_and_metabolic_disease	5290	PIK3CA
9167	Endocrine_and_metabolic_disease	5291	PIK3CB
9167	Endocrine_and_metabolic_disease	5293	PIK3CD
9167	Endocrine_and_metabolic_disease	5295	PIK3R1
9167	Endocrine_and_metabolic_disease	5296	PIK3R2
9167	Endocrine_and_metabolic_disease	5313	PKLR
9167	Endocrine_and_metabolic_disease	5315	PKM
9167	Endocrine_and_metabolic_disease	5580	PRKCD
9167	Endocrine_and_metabolic_disease	5581	PRKCE
9167	Endocrine_and_metabolic_disease	5590	PRKCZ
9167	Endocrine_and_metabolic_disease	5594	MAPK1
9167	Endocrine_and_metabolic_disease	5595	MAPK3
9167	Endocrine_and_metabolic_disease	5599	MAPK8
9167	Endocrine_and_metabolic_disease	5601	MAPK9
9167	Endocrine_and_metabolic_disease	5602	MAPK10
9167	Endocrine_and_metabolic_disease	6514	SLC2A2
9167	Endocrine_and_metabolic_disease	6517	SLC2A4
9167	Endocrine_and_metabolic_disease	6833	ABCC8
9167	Endocrine_and_metabolic_disease	7124	TNF
9167	Endocrine_and_metabolic_disease	773	CACNA1A
9167	Endocrine_and_metabolic_disease	774	CACNA1B
9167	Endocrine_and_metabolic_disease	775	CACNA1C
9167	Endocrine_and_metabolic_disease	776	CACNA1D
9167	Endocrine_and_metabolic_disease	777	CACNA1E
9167	Endocrine_and_metabolic_disease	80201	HKDC1
9167	Endocrine_and_metabolic_disease	8471	IRS4
9167	Endocrine_and_metabolic_disease	8503	PIK3R3
9167	Endocrine_and_metabolic_disease	8651	SOCS1
9167	Endocrine_and_metabolic_disease	8660	IRS2
9167	Endocrine_and_metabolic_disease	8835	SOCS2
9167	Endocrine_and_metabolic_disease	8913	CACNA1G
9167	Endocrine_and_metabolic_disease	9021	SOCS3
9167	Endocrine_and_metabolic_disease	9370	ADIPOQ
9167	Endocrine_and_metabolic_disease	10000	AKT3
9167	Endocrine_and_metabolic_disease	10062	NR1H3
9167	Endocrine_and_metabolic_disease	10488	CREB3
9167	Endocrine_and_metabolic_disease	10724	OGA
9167	Endocrine_and_metabolic_disease	10891	PPARGC1A
9167	Endocrine_and_metabolic_disease	10998	SLC27A5
9167	Endocrine_and_metabolic_disease	10999	SLC27A4
9167	Endocrine_and_metabolic_disease	11000	SLC27A3
9167	Endocrine_and_metabolic_disease	11001	SLC27A2
9167	Endocrine_and_metabolic_disease	133522	PPARGC1B
9167	Endocrine_and_metabolic_disease	1374	CPT1A
9167	Endocrine_and_metabolic_disease	1375	CPT1B
9167	Endocrine_and_metabolic_disease	1385	CREB1
9167	Endocrine_and_metabolic_disease	148327	CREB3L4
9167	Endocrine_and_metabolic_disease	183	AGT
9167	Endocrine_and_metabolic_disease	200186	CRTC2
9167	Endocrine_and_metabolic_disease	207	AKT1
9167	Endocrine_and_metabolic_disease	208	AKT2
9167	Endocrine_and_metabolic_disease	22877	MLXIP
9167	Endocrine_and_metabolic_disease	2308	FOXO1
9167	Endocrine_and_metabolic_disease	2475	MTOR
9167	Endocrine_and_metabolic_disease	2538	G6PC1
9167	Endocrine_and_metabolic_disease	2673	GFPT1
9167	Endocrine_and_metabolic_disease	27330	RPS6KA6
9167	Endocrine_and_metabolic_disease	28965	SLC27A6
9167	Endocrine_and_metabolic_disease	2932	GSK3B
9167	Endocrine_and_metabolic_disease	2997	GYS1
9167	Endocrine_and_metabolic_disease	2998	GYS2
9167	Endocrine_and_metabolic_disease	32	ACACB
9167	Endocrine_and_metabolic_disease	3551	IKBKB
9167	Endocrine_and_metabolic_disease	3569	IL6
9167	Endocrine_and_metabolic_disease	3630	INS
9167	Endocrine_and_metabolic_disease	3643	INSR
9167	Endocrine_and_metabolic_disease	3667	IRS1
9167	Endocrine_and_metabolic_disease	376497	SLC27A1
9167	Endocrine_and_metabolic_disease	4790	NFKB1
9167	Endocrine_and_metabolic_disease	4792	NFKBIA
9167	Endocrine_and_metabolic_disease	4846	NOS3
9167	Endocrine_and_metabolic_disease	5105	PCK1
9167	Endocrine_and_metabolic_disease	5106	PCK2
9167	Endocrine_and_metabolic_disease	51085	MLXIPL
9167	Endocrine_and_metabolic_disease	51422	PRKAG2
9167	Endocrine_and_metabolic_disease	5170	PDPK1
9167	Endocrine_and_metabolic_disease	5290	PIK3CA
9167	Endocrine_and_metabolic_disease	5291	PIK3CB
9167	Endocrine_and_metabolic_disease	5293	PIK3CD
9167	Endocrine_and_metabolic_disease	5295	PIK3R1
9167	Endocrine_and_metabolic_disease	5296	PIK3R2
9167	Endocrine_and_metabolic_disease	53632	PRKAG3
9167	Endocrine_and_metabolic_disease	5465	PPARA
9167	Endocrine_and_metabolic_disease	5499	PPP1CA
9167	Endocrine_and_metabolic_disease	5500	PPP1CB
9167	Endocrine_and_metabolic_disease	5501	PPP1CC
9167	Endocrine_and_metabolic_disease	5506	PPP1R3A
9167	Endocrine_and_metabolic_disease	5507	PPP1R3C
9167	Endocrine_and_metabolic_disease	5509	PPP1R3D
9167	Endocrine_and_metabolic_disease	5524	PTPA
9167	Endocrine_and_metabolic_disease	5562	PRKAA1
9167	Endocrine_and_metabolic_disease	5563	PRKAA2
9167	Endocrine_and_metabolic_disease	5564	PRKAB1
9167	Endocrine_and_metabolic_disease	5565	PRKAB2
9167	Endocrine_and_metabolic_disease	5571	PRKAG1
9167	Endocrine_and_metabolic_disease	5579	PRKCB
9167	Endocrine_and_metabolic_disease	5580	PRKCD
9167	Endocrine_and_metabolic_disease	5581	PRKCE
9167	Endocrine_and_metabolic_disease	5588	PRKCQ
9167	Endocrine_and_metabolic_disease	5590	PRKCZ
9167	Endocrine_and_metabolic_disease	5599	MAPK8
9167	Endocrine_and_metabolic_disease	5601	MAPK9
9167	Endocrine_and_metabolic_disease	5602	MAPK10
9167	Endocrine_and_metabolic_disease	5728	PTEN
9167	Endocrine_and_metabolic_disease	5770	PTPN1
9167	Endocrine_and_metabolic_disease	57761	TRIB3
9167	Endocrine_and_metabolic_disease	57818	G6PC2
9167	Endocrine_and_metabolic_disease	5781	PTPN11
9167	Endocrine_and_metabolic_disease	5792	PTPRF
9167	Endocrine_and_metabolic_disease	5834	PYGB
9167	Endocrine_and_metabolic_disease	5836	PYGL
9167	Endocrine_and_metabolic_disease	5837	PYGM
9167	Endocrine_and_metabolic_disease	5970	RELA
9167	Endocrine_and_metabolic_disease	6195	RPS6KA1
9167	Endocrine_and_metabolic_disease	6196	RPS6KA2
9167	Endocrine_and_metabolic_disease	6197	RPS6KA3
9167	Endocrine_and_metabolic_disease	6198	RPS6KB1
9167	Endocrine_and_metabolic_disease	6199	RPS6KB2
9167	Endocrine_and_metabolic_disease	64764	CREB3L2
9167	Endocrine_and_metabolic_disease	6513	SLC2A1
9167	Endocrine_and_metabolic_disease	6514	SLC2A2
9167	Endocrine_and_metabolic_disease	6517	SLC2A4
9167	Endocrine_and_metabolic_disease	6720	SREBF1
9167	Endocrine_and_metabolic_disease	6774	STAT3
9167	Endocrine_and_metabolic_disease	6945	MLX
9167	Endocrine_and_metabolic_disease	7124	TNF
9167	Endocrine_and_metabolic_disease	7132	TNFRSF1A
